row;value_x;value_y;value_z
1000;20869208;98717391;31174830
1001;49290240;56738703;98713147
1002;75351776;80698718;28615674
1003;70346876;2699843;9497463
1004;22201337;80231392;88485936
1005;49883535;65443699;98129119
1006;56202152;31917292;20262909
1007;47693439;34328543;40506100
1008;37068528;22983055;91801035
1009;67297772;30256384;89409337
1010;96906214;39878025;21436645
1011;67005057;93785086;25875591
1012;12017070;91393051;972205
1013;13442201;77456978;36317202
1014;54644987;29890379;11951118
1015;29867720;82363165;78126627
1016;51224733;17133288;2693317
1017;28174514;46369339;42003512
1018;18109400;1582592;82645443
1019;47073071;52729604;17243634
1020;80243931;77359687;39389773
1021;37701277;13635354;93069575
1022;4940447;12922266;74460282
1023;64535358;33485087;91001530
1024;37088862;41313012;56035253
1025;6755633;36255061;1912454
1026;43730138;33852123;79755532
1027;31949995;42471543;25827614
1028;16062555;27745730;31581736
1029;60023018;13440504;95669981
1030;78649119;45565632;64343851
1031;56828858;76889261;17241560
1032;40608050;78128570;46133764
1033;15243447;38505507;19004885
1034;58113672;85712465;80559175
1035;75118171;36616405;66381524
1036;4419062;77054973;58777323
1037;22812613;55933461;6654823
1038;91308579;69001276;55865988
1039;18353077;37976414;6593729
1040;82861523;98285588;67035035
1041;148186;90986826;96827544
1042;10029723;10117922;13809567
1043;33525393;26325275;2133498
1044;66720113;33687408;52178147
1045;58959531;42327567;62190960
1046;62717894;69950059;54618911
1047;74969935;56554857;29106011
1048;62945954;30748213;54285055
1049;49804141;73122477;75587792
1050;29170091;61460014;11271688
1051;95495945;28190217;10693049
1052;53742623;57667977;57131374
1053;85351634;67602468;4786684
1054;73750858;14344742;61817884
1055;8002166;23627336;97561084
1056;7221417;81401113;6434047
1057;78043441;49206563;40120697
1058;20598598;42834408;11517585
1059;92565720;37743916;36236333
1060;74284368;10691808;61325544
1061;88772731;13398953;29788807
1062;50203820;83115622;93084739
1063;4271831;75695185;8288805
1064;37792498;64225717;76814395
1065;6308994;78665546;81931601
1066;56718438;97131154;9391897
1067;4649205;27644947;23589223
1068;63175532;96450356;51682364
1069;91596842;12300135;45761127
1070;88128133;36256337;42498301
1071;6951118;10252496;64110267
1072;78129627;43871008;83273746
1073;36908264;24253716;88521706
1074;8511715;47241229;50874712
1075;42916830;49779252;45911870
1076;97349215;36512361;14891696
1077;66883069;34875977;30160535
1078;49963245;19935327;16481892
1079;41348210;21654840;45922008
1080;43392299;78632064;38084765
1081;63811212;52784218;93457376
1082;71177178;93766850;16395405
1083;47306245;98295167;54623154
1084;7649922;73907628;20194006
1085;32309935;73230435;22784845
1086;71417181;57504869;47837425
1087;52317679;30141615;58406416
1088;64369563;43427547;75328325
1089;98421551;47038696;45810828
1090;15760818;16734429;69783274
1091;4275158;11805468;92394558
1092;78009509;86520266;26818760
1093;49605134;3081456;8535773
1094;23241412;30225236;44054691
1095;20735433;7184900;70907928
1096;86582783;95174938;54749640
1097;44359756;77814120;81656058
1098;35370915;73575264;76086075
1099;64957663;34616182;29632880
1100;86841335;35819667;68875161
1101;90224231;22970645;80560067
1102;50877231;18689307;26771984
1103;17371622;80694374;96846794
1104;22896507;56425505;27051765
1105;97636082;16886009;97410002
1106;14371101;74761575;92737410
1107;28662596;22284180;23526770
1108;34829014;92642322;58798768
1109;69573861;16651139;82672626
1110;40143631;27378585;46634772
1111;35498056;9933001;42527381
1112;14890014;78642511;3810443
1113;19156252;91736843;28936306
1114;20218474;56346780;12802055
1115;17788705;86455874;44254517
1116;12163503;10469034;83155949
1117;18692932;21271885;24454981
1118;26676400;22819242;65275709
1119;4438371;80478142;90796601
1120;32255029;265244;8261695
1121;52503088;91843633;58024771
1122;83821001;18940686;60560865
1123;76158729;49090248;46848341
1124;64259877;73533094;20871718
1125;1315172;70853732;22633670
1126;51793319;50955673;51258573
1127;83327458;62399634;46644898
1128;68814771;25563157;96065542
1129;40670436;6675396;85507058
1130;34835470;62928205;89304080
1131;26651391;97396499;77701885
1132;529964;27668261;91773786
1133;73864184;2510761;8968157
1134;8981891;1640239;54890738
1135;82489344;95432084;73885607
1136;74255230;49004913;32432517
1137;59586864;79440612;73446607
1138;60922283;40505814;36347621
1139;46464752;26306497;38844651
1140;23263302;46843965;74346722
1141;52017808;37118694;98759637
1142;92265531;35669002;42980077
1143;6476065;24289669;19163679
1144;36513289;75252725;24344257
1145;12363191;81772178;70253572
1146;57331932;98532409;5536954
1147;74037969;97368843;90612490
1148;58281963;35202193;25129544
1149;30956425;8586134;78657930
1150;6190728;68826433;78661858
1151;79885319;98707679;25329512
1152;55542362;20417493;4282955
1153;40323014;35696291;55546849
1154;48078648;21895225;89841566
1155;1749184;27464606;79224254
1156;25320571;15371120;51944471
1157;22634354;93325118;15945304
1158;3066152;75664073;3842392
1159;28989890;58937538;44821512
1160;5928772;87354070;37596969
1161;34859599;90826672;34564528
1162;60138799;10747084;65226335
1163;12353823;32557720;4799373
1164;65991277;2511591;96419523
1165;29971462;57051124;63759340
1166;51065961;2583450;68220691
1167;41385779;74733561;82240359
1168;73724404;97961806;34005490
1169;35451921;90920565;74148004
1170;65189852;23761864;51840755
1171;89462215;42214021;41449227
1172;76402277;88367669;59523585
1173;23102677;80142713;82893879
1174;42748845;95488591;1020069
1175;69928431;26327900;74787004
1176;26224965;79356792;30062728
1177;74847003;27502624;19795568
1178;25418866;55896407;19303705
1179;40608626;92419964;16343144
1180;60898378;62967912;72228705
1181;96707061;47234072;72364900
1182;45011293;62502955;23351004
1183;94330496;77274590;62921651
1184;83841980;59379764;31318451
1185;45442634;17971310;79377782
1186;12776292;11047205;11130719
1187;87397275;41608706;64914042
1188;98249036;71530593;62963864
1189;2293758;18022877;83423252
1190;82254580;64607641;71632769
1191;22350184;80191439;81607737
1192;61157914;32249501;37473531
1193;28871730;55989595;15447904
1194;8710775;78504656;7114441
1195;93925661;62162725;62283199
1196;28290199;37983307;60073717
1197;69751626;52511303;79796636
1198;49883245;71991224;27902970
1199;68491404;39203707;33405164
1200;84731969;72844640;63856271
1201;89699267;45507407;81052670
1202;88556864;68639751;73751000
1203;44238080;72174076;22073214
1204;7500277;89450136;85318617
1205;88273838;87063775;45757567
1206;56677572;88134683;23500677
1207;77166020;64027318;34115606
1208;85628439;21222658;70656667
1209;81131315;84102231;86398712
1210;66965901;58695442;44249570
1211;66814577;978760;74023186
1212;29609182;72692536;11879557
1213;46514212;38642745;74899739
1214;69028157;58901897;91611078
1215;9029287;62576551;32672683
1216;60399023;14740151;1419925
1217;345782;66258195;90606668
1218;96787190;25937761;14282981
1219;95961367;51671445;19187845
1220;46490946;20465554;79092014
1221;16398238;3783928;47780156
1222;24728504;37578646;17045625
1223;92046275;87638699;6606834
1224;27364089;26892665;14925713
1225;77071704;53642902;46444673
1226;63602282;15938127;36118285
1227;67778403;75351125;57326786
1228;50482732;4484961;1285052
1229;40141703;60149378;2366411
1230;66519281;85562722;85217506
1231;91910126;73852396;38162167
1232;7669932;41448375;76412028
1233;62794167;19751474;18761736
1234;96105274;86781465;45940601
1235;69441671;90039208;64444983
1236;4923784;82767251;68302332
1237;39188745;25530007;54451664
1238;96617624;22920840;6792838
1239;49575300;32607221;28552969
1240;51699935;94506228;75452202
1241;49826860;78751457;11517067
1242;63625101;51888552;6417577
1243;15959583;95052173;2264637
1244;7031896;42149220;28278710
1245;82555482;28869711;20468364
1246;60975465;87016602;38439477
1247;23101218;46783904;49629156
1248;43052655;63691207;74999171
1249;41178239;37303806;95992769
1250;60869110;85115129;86598447
1251;38890914;89576386;52148925
1252;19496352;53546480;71573498
1253;25527105;67074447;50025845
1254;18735859;83201956;83028519
1255;96254010;80326549;73594712
1256;14608154;52619910;35580007
1257;89691855;68174019;70799366
1258;96914421;77557504;75387205
1259;55656171;61576307;32863891
1260;57340257;42499771;21897322
1261;22764117;53805246;92928754
1262;72861820;82783820;14485847
1263;69635774;98643468;3125035
1264;79365005;73233278;86861643
1265;57922116;85731035;98338208
1266;22983214;63283039;77692032
1267;42495122;69137605;37147494
1268;13249699;46032991;94173938
1269;60857196;10601629;11292364
1270;38028655;73308323;80306742
1271;55277227;67824157;437772
1272;55942330;26491794;34090636
1273;59456187;53905513;22374454
1274;22858320;6044015;9199665
1275;85956361;52986869;60537685
1276;53969073;80571359;73060567
1277;49200933;50640273;9872070
1278;30889107;34987002;14456911
1279;48163997;89482245;92160512
1280;63191667;1914469;85688656
1281;37279513;36171177;79525967
1282;17539365;18033830;80027470
1283;64496471;31837171;5329956
1284;12054701;89950816;84529808
1285;10048334;50330218;29048489
1286;37913210;88886572;79206162
1287;72442421;71094035;41800012
1288;72738602;76480547;34936324
1289;77409215;27165010;34224336
1290;71977469;89315620;29548472
1291;51957340;26570198;9482040
1292;32353368;61089243;65460297
1293;62590656;48274418;94996711
1294;6567416;82766752;54137847
1295;73576840;10059638;1170489
1296;15899734;89939640;1496138
1297;1196283;30678225;13507018
1298;27241841;57124729;20794878
1299;32254320;39453029;54121756
1300;49965738;63193074;91416484
1301;30037591;35534142;15463849
1302;62803097;48024917;35265304
1303;90874333;42626072;28308347
1304;80982697;80172930;84540897
1305;92455065;56089128;1973978
1306;61653818;17095361;20000821
1307;59769929;47036429;11374009
1308;997083;3366272;38757905
1309;34585345;21118020;53422273
1310;15840102;63557448;15480913
1311;81141766;7444651;220360
1312;94824139;54296192;41349650
1313;58756178;86723620;53882012
1314;9587924;52830391;64928000
1315;4416561;23931173;85994418
1316;45863794;7998089;20453531
1317;2316168;13755654;50924636
1318;53924345;70821881;46128181
1319;48832189;57947709;28802926
1320;57788420;275344;30343503
1321;88084118;30296385;85423272
1322;46780434;69293275;51757137
1323;10993812;34227817;26185912
1324;46368261;18649258;57377811
1325;74303679;43006963;94149285
1326;61322631;32005369;26044106
1327;90598327;10355158;2662835
1328;67994686;7401316;55525828
1329;23364548;14280502;797657
1330;69482192;13564949;14131173
1331;72926746;12582000;77492223
1332;88795346;3481122;6431953
1333;45481340;74638372;94328848
1334;63223842;16186780;18865930
1335;18544829;69418306;27332904
1336;96131658;85248027;76091942
1337;67014130;15695872;44403258
1338;82440369;73442457;75054941
1339;88680214;33083982;78342183
1340;436697;51517173;53966285
1341;81491530;54433217;59783288
1342;1725866;85635277;19943757
1343;17037056;37381266;18559091
1344;25022624;35707173;2613912
1345;25473380;26932361;14631951
1346;35371475;37071293;33072808
1347;28826497;2193861;70887888
1348;68075036;76860768;45998185
1349;53250283;16920654;13954555
1350;5846689;43364583;71008926
1351;54991097;4725190;27649130
1352;95639475;95256113;31439302
1353;67155529;94957810;51006854
1354;9280036;5924838;40467562
1355;23584394;29658119;6639381
1356;95532811;10300068;98141708
1357;71179089;94515460;31434910
1358;90546108;52694042;80319127
1359;12708434;16883991;81398670
1360;60941446;66897545;70015049
1361;8571024;73698379;11360851
1362;47653361;37332398;91622526
1363;94528739;83141684;26242072
1364;79461768;83697691;69825863
1365;86756025;30446417;35924393
1366;27801872;95889579;13770820
1367;19864672;45580939;52193530
1368;88302490;45211879;32035316
1369;40069454;42014677;62007964
1370;28058455;41411524;21264687
1371;58813034;40376992;64947320
1372;10787236;91967643;49801545
1373;49519566;24047370;5667877
1374;33187889;92782687;93895824
1375;5083992;16458125;61447838
1376;90165147;74683426;34306058
1377;79400637;70185928;85934673
1378;37227811;51420322;16526473
1379;70712448;23469464;41490711
1380;20739397;26767993;50114868
1381;15873707;83193363;46122863
1382;61774729;95594265;36722225
1383;77164680;52185070;51379609
1384;7126953;2664121;84354760
1385;77574376;57940095;9211449
1386;15525318;54066008;53660328
1387;92904028;48923967;78304003
1388;34331110;89151256;50716391
1389;82411728;82578083;64148380
1390;82116311;31432506;74549831
1391;57195660;3944606;12595611
1392;73079445;98600338;1247115
1393;70122699;21090688;33874960
1394;42387347;85308904;83059748
1395;39139817;97840471;32088345
1396;44671065;22199749;10797492
1397;17189737;968208;30814291
1398;68185665;61700026;12866097
1399;50052360;18127093;80254035
1400;41704536;84254672;6521629
1401;91010913;63779456;65460950
1402;49088528;55586659;60624791
1403;69019422;62134789;13319686
1404;71658337;26925044;34492165
1405;78094762;56422842;4926003
1406;84242574;91807148;73858034
1407;78429528;86908341;57368312
1408;65672493;9711655;41512510
1409;67201616;34614705;40459298
1410;75855094;4060876;39378022
1411;68993875;94382579;72514070
1412;92155336;35162439;98768362
